10;f4;2;1;0.001;0.01;3369;2.589999094;inf;inf;   f0() = (2.589999094) x1 x1 exp 1 sin cos x1 + + * 
10;f3;2;1;0.001;0.01;3729;4.335648008;inf;inf;   f0() = (4.335648008) x1 x1 1 + x1 x1 / * cos sin log 1 1 * 1 / x1 1 x1 cos + - * x1 sin 1 cos + 1 x1 sin - + 1 x1 * * / / exp * 
10;f6;2;1;0.001;0.01;4021;1.293038725;inf;inf;   f0() = (1.293038725) 1 1 exp * 1 log - x1 sin sin sin + x1 sin * x1 sin - 
10;f5;2;1;0.001;0.01;4475;0.4527091569;inf;inf;   f0() = (0.4527091569) 1 sin x1 sin sin cos 1 cos / - log log 
10;f10;2;1;0;0.001;14930;4.102369625;inf;inf;   f0() = (4.102369625) x1 x2 cos cos exp log / exp log 
10;f7;2;1;0.001;0.01;4072;1.167284446;inf;inf;   f0() = (1.167284446) x1 sin x1 x1 * 1 + cos 1 1 + cos 1 * + sin cos x1 + * 
10;f10;2;1;0;0.01;11705;5.212481586;inf;inf;   f0() = (5.212481586) x1 x2 cos x2 log x2 x2 * * + * x1 sin sin + 
10;f8;2;1;0.001;0.01;4283;2.652146072;inf;inf;   f0() = (2.652146072) x1 log sin 1 1 - exp + 
10;f2;2;1;0.001;0.1;3508;0.7474132616;inf;inf;   f0() = (0.7474132616) x1 sin sin 1 x1 sin - / 
10;f1;2;1;0.001;0.1;3799;1.445345469;inf;inf;   f0() = (1.445345469) x1 x1 exp * 
10;f3;2;1;0.001;0.1;3888;3.934107312;inf;inf;   f0() = (3.934107312) x1 exp x1 cos x1 1 x1 1 log - / / - sin - 
10;f8;2;1;0.001;0.1;2980;2.652146072;inf;inf;   f0() = (2.652146072) x1 log sin 1 1 - exp + 
10;f9;2;1;0;0.01;15699;0.96867002;inf;inf;   f0() = (0.96867002) x2 sin x2 * x1 sin + 
10;f4;2;1;0.001;0.1;4212;2.628442986;inf;inf;   f0() = (2.628442986) x1 x1 exp 1 / x1 cos sin / * 
10;f7;2;1;0.001;0.1;4274;1.378335155;inf;inf;   f0() = (1.378335155) x1 1 - sin 1 exp exp - x1 x1 x1 - / 1 + + cos sin x1 cos cos x1 + * 
10;f6;2;1;0.001;0.1;4373;0.3804693731;inf;inf;   f0() = (0.3804693731) x1 1 / 1 x1 cos - + cos x1 sin 1 + + x1 * 
10;f5;2;1;0.001;0.1;4573;0.7945991889;inf;inf;   f0() = (0.7945991889) x1 sin sin cos exp cos 
10;f2;2;1;0.01;0.1;2611;1.17171148;inf;inf;   f0() = (1.17171148) x1 x1 exp 1 - exp * 
10;f1;2;1;0.01;0.1;3445;1.445345469;inf;inf;   f0() = (1.445345469) x1 x1 exp * 
10;f10;2;1;0;0.1;12673;5.212481586;inf;inf;   f0() = (5.212481586) x1 x2 cos x2 log x2 x2 * * + * x1 sin sin + 
10;f7;2;1;0.01;0.1;2966;0.6370867981;inf;inf;   f0() = (0.6370867981) x1 exp x1 x1 log cos - exp x1 / 1 + / 
10;f9;2;1;0;0.1;14671;0.96867002;inf;inf;   f0() = (0.96867002) x2 sin x2 * x1 sin + 
10;f3;2;1;0.01;0.1;4008;3.704600888;inf;inf;   f0() = (3.704600888) x1 exp log x1 sin exp * cos 1 * cos x1 1 + + x1 * 
10;f4;2;1;0.01;0.1;3859;1.766545219;inf;inf;   f0() = (1.766545219) x1 x1 exp 1 - exp 1 / 1 / * 
10;f6;2;1;0.01;0.1;3683;1.313783144;inf;inf;   f0() = (1.313783144) 1 1 exp * 1 log - x1 + x1 * x1 exp 1 - - 
10;f8;2;1;0.01;0.1;3667;2.652146072;inf;inf;   f0() = (2.652146072) x1 log sin 1 1 - exp + 
10;f5;2;1;0.01;0.1;5242;0.7945991889;inf;inf;   f0() = (0.7945991889) x1 sin sin cos exp cos 
10;f2;3;0;0;0.001;2683;1.37245526;inf;inf;   f0() = (1.37245526) x1 x1 exp * 
10;f1;3;0;0;0.001;3734;1.445345469;inf;inf;   f0() = (1.445345469) x1 x1 exp * 
10;f10;2;1;0.001;0.01;12980;4.102369625;inf;inf;   f0() = (4.102369625) x1 x2 cos cos / 
10;f4;3;0;0;0.001;3849;2.398447091;inf;inf;   f0() = (2.398447091) x1 1 cos x1 1 sin - 1 sin exp / - / exp 1 log cos - x1 x1 * cos 1 - log - 
